year,adm2_name,c_exchange_rate_unofficial
2024,Iloilo,57.28916666666667
2024,Isabela,57.28916666666667
2024,Kalinga,57.28916666666667
2024,La Union,57.28916666666667
2024,Laguna,57.28916666666667
2024,Lanao del Norte,57.28916666666667
2024,Lanao del Sur,57.28916666666667
2024,Leyte,57.28916666666667
2024,Maguindanao,57.28916666666666
2024,Marinduque,57.28916666666667
2024,Market Average,57.28916666666667
2024,Masbate,57.28916666666667
2024,Metropolitan Manila,57.28916666666667
2024,Misamis Occidental,57.28916666666667
2024,Misamis Oriental,57.28916666666667
2024,Mountain Province,57.28916666666667
2024,Negros Occidental,57.28916666666667
2024,Negros Oriental,57.28916666666667
2024,North Cotabato,57.28916666666667
2024,Northern Samar,57.28916666666667
2024,Nueva Ecija,57.28916666666666
2024,Nueva Vizcaya,57.28916666666667
2024,Occidental Mindoro,57.28916666666667
2024,Oriental Mindoro,57.28916666666667
2024,Palawan,57.28916666666667
2024,Pangasinan,57.28916666666667
2024,Quezon,57.28916666666667
2024,Quirino,57.28916666666667
2024,Rizal,57.28916666666667
2024,Romblon,57.28916666666667
2024,Samar,57.28916666666667
2024,Sarangani,57.28916666666667
2024,Siquijor,57.28916666666667
2024,Sorsogon,57.28916666666667
2024,South Cotabato,57.28916666666667
2024,Southern Leyte,57.28916666666667
